date,new_cases_rolling_average,new_deaths_rolling_average
2021-06-08,3477.8571428571427,20.714285714285715
2021-06-09,3477.8571428571427,20.714285714285715
2021-06-10,3477.8571428571427,20.714285714285715
2021-06-11,3477.8571428571427,20.714285714285715
2021-06-12,3477.8571428571427,20.714285714285715
2021-06-13,3477.8571428571427,20.714285714285715
2021-06-14,3371.4285714285716,18.571428571428573
2021-06-15,3371.4285714285716,18.571428571428573
2021-06-16,3371.4285714285716,18.571428571428573
2021-06-17,3371.4285714285716,18.571428571428573
2021-06-18,3371.4285714285716,18.571428571428573
2021-06-19,3371.4285714285716,18.571428571428573
2021-06-20,3371.4285714285716,18.571428571428573
2021-06-21,4253.285714285715,16.142857142857142
2021-06-22,4253.285714285715,16.142857142857142
2021-06-23,4253.285714285715,16.142857142857142
2021-06-24,4253.285714285715,16.142857142857142
2021-06-25,4253.285714285715,16.142857142857142
2021-06-26,4253.285714285715,16.142857142857142
2021-06-27,4253.285714285715,16.142857142857142
2021-06-28,11278.57142857143,12.714285714285714
2021-06-29,11278.57142857143,12.714285714285714
2021-06-30,11278.57142857143,12.714285714285714
2021-07-01,11278.57142857143,12.714285714285714
2021-07-02,11278.57142857143,12.714285714285714
2021-07-03,11278.57142857143,12.714285714285714
2021-07-04,11278.57142857143,12.714285714285714
2021-07-05,19333.85714285714,12.714285714285714
2021-07-06,19333.85714285714,12.714285714285714
2021-07-07,19333.85714285714,12.714285714285714
2021-07-08,19333.85714285714,12.714285714285714
2021-07-09,19333.85714285714,12.714285714285714
2021-07-10,19333.85714285714,12.714285714285714
2021-07-11,19333.85714285714,12.714285714285714
2021-07-12,25223.428571428572,23.142857142857142
2021-07-13,25223.428571428572,23.142857142857142
2021-07-14,25223.428571428572,23.142857142857142
2021-07-15,25223.428571428572,23.142857142857142
2021-07-16,25223.428571428572,23.142857142857142
2021-07-17,25223.428571428572,23.142857142857142
2021-07-18,25223.428571428572,23.142857142857142
2021-07-19,26530.428571428572,56.714285714285715
2021-07-20,26530.428571428572,56.714285714285715
2021-07-21,26530.428571428572,56.714285714285715
2021-07-22,26530.428571428572,56.714285714285715
2021-07-23,26530.428571428572,56.714285714285715
2021-07-24,26530.428571428572,56.714285714285715
2021-07-25,26530.428571428572,56.714285714285715
2021-07-26,22522.571428571428,79.42857142857143
2021-07-27,22522.571428571428,79.42857142857143
2021-07-28,22522.571428571428,79.42857142857143
2021-07-29,22522.571428571428,79.42857142857143
2021-07-30,22522.571428571428,79.42857142857143
2021-07-31,22522.571428571428,79.42857142857143
2021-08-01,22522.571428571428,79.42857142857143
2021-08-02,17034.85714285714,101.42857142857143
2021-08-03,17034.85714285714,101.42857142857143
2021-08-04,17034.85714285714,101.42857142857143
2021-08-05,17034.85714285714,101.42857142857143
2021-08-06,17034.85714285714,101.42857142857143
2021-08-07,17034.85714285714,101.42857142857143
2021-08-08,17034.85714285714,101.42857142857143
2021-08-09,12951.0,114.71428571428571
2021-08-10,12951.0,114.71428571428571
2021-08-11,12951.0,114.71428571428571
2021-08-12,12951.0,114.71428571428571
2021-08-13,12951.0,114.71428571428571
2021-08-14,12951.0,114.71428571428571
2021-08-15,12951.0,114.71428571428571
2021-08-16,9775.857142857143,101.85714285714286
2021-08-17,9775.857142857143,101.85714285714286
2021-08-18,9775.857142857143,101.85714285714286
2021-08-19,9775.857142857143,101.85714285714286
2021-08-20,9775.857142857143,101.85714285714286
2021-08-21,9775.857142857143,101.85714285714286
2021-08-22,9775.857142857143,101.85714285714286
2021-08-23,7402.0,91.57142857142857
2021-08-24,7402.0,91.57142857142857
2021-08-25,7402.0,91.57142857142857
2021-08-26,7402.0,91.57142857142857
2021-08-27,7402.0,91.57142857142857
2021-08-28,7402.0,91.57142857142857
2021-08-29,7402.0,91.57142857142857
